user_id,budget_lakh,purchase_timeline,visit_count,comparison_count,emi_used,test_drive,brochure_download,occupation,purchased
695,5,60,5,2,1,0,0,4,0
696,20,15,10,1,0,1,0,1,1
697,15,15,12,7,1,0,0,4,1
698,15,60,8,6,0,0,0,4,0
699,7,7,19,8,0,0,1,4,0
700,10,15,15,7,1,0,1,2,1
701,20,60,1,10,0,0,1,5,0
702,18,7,3,3,1,0,1,5,1
703,7,30,18,1,1,0,0,4,1
704,18,60,18,1,1,0,1,5,1
705,7,60,2,1,1,0,0,4,0
706,7,180,5,10,0,0,0,5,1
707,7,60,1,5,0,1,0,5,0
708,10,60,10,6,0,0,1,3,0
709,7,60,20,5,0,0,0,2,1
710,12,180,10,1,0,0,0,3,0
711,30,180,5,3,1,1,1,3,1
712,18,180,18,2,0,0,0,5,1
713,5,90,15,10,0,0,0,1,1
714,25,15,20,3,1,0,0,1,1
715,20,30,8,4,0,0,1,2,0
716,40,7,17,6,0,0,1,4,1
717,10,365,12,8,0,0,1,5,0
718,5,90,12,10,1,0,0,2,1
719,15,90,1,1,1,0,0,3,0
720,12,30,4,7,1,0,0,5,1
721,40,180,8,2,0,0,0,3,0
722,25,30,1,8,1,0,0,2,1
723,5,7,15,9,1,1,0,1,1
724,40,30,18,3,0,0,1,2,0
725,5,60,1,2,0,1,1,5,0
726,12,60,11,9,1,0,0,5,1
727,25,180,2,5,0,0,0,4,0
728,15,15,1,9,1,1,0,1,1
729,7,60,12,8,0,1,0,5,1
730,18,60,16,6,0,0,0,1,1
731,15,30,10,3,0,1,0,5,0
732,7,180,18,2,0,0,1,1,0
733,10,180,15,9,0,0,0,2,0
734,30,90,17,3,1,0,0,1,1
735,20,180,10,2,1,0,1,3,1
736,20,90,3,2,1,0,1,2,1
737,18,30,16,8,1,0,0,5,0
738,25,90,6,3,0,0,1,5,0
739,12,30,3,8,1,0,0,4,1
740,25,30,9,9,0,1,1,3,1
741,12,7,11,4,0,0,0,4,1
742,25,90,13,6,0,0,0,2,0
743,30,90,18,4,0,0,1,4,0
744,10,30,4,0,0,0,0,2,0
745,10,90,8,1,0,0,1,4,0
746,7,365,13,10,0,0,1,1,1
747,40,15,10,4,1,0,0,2,1
748,10,30,2,5,0,1,0,2,1
749,10,180,8,6,0,0,1,1,1
750,15,30,6,1,1,0,1,1,1
751,15,90,16,9,0,0,1,3,1
752,7,15,18,8,1,0,1,1,1
753,40,60,17,5,1,0,1,4,1
754,18,90,6,1,0,0,1,1,0
755,15,90,13,1,0,0,0,1,0
756,18,180,14,2,0,1,0,2,0
757,5,180,10,0,0,0,0,2,0
758,15,180,11,8,0,0,0,1,0
759,30,90,13,9,0,1,0,3,1
760,40,7,12,10,0,0,1,2,1
761,7,60,9,3,1,1,1,4,1
762,5,7,4,4,0,1,1,4,1
763,40,180,7,6,1,1,0,1,1
764,30,30,2,0,0,0,0,1,0
765,40,60,7,2,1,0,0,3,1
766,30,30,9,2,0,0,1,1,0
767,30,180,5,1,1,0,0,5,1
768,18,180,15,7,0,0,0,5,0
769,25,30,18,4,1,1,0,1,1
770,5,180,4,0,0,0,0,5,0
771,40,30,19,1,0,0,0,4,1
772,12,60,20,0,0,1,0,1,1
773,5,180,7,5,0,0,1,4,1
774,25,30,8,8,0,0,0,4,1
775,5,365,17,10,0,0,1,5,0
776,10,15,13,6,0,0,1,3,0
777,12,7,11,4,0,0,1,4,0
778,25,365,1,2,1,0,1,5,0
779,18,7,2,7,1,0,0,3,0
780,40,365,17,9,0,1,1,5,1
781,20,365,5,3,1,1,0,5,1
782,25,15,6,8,0,0,0,1,1
783,7,60,7,4,0,0,0,2,0
784,40,15,15,5,0,0,0,3,1
785,25,60,19,4,0,0,0,5,0
786,10,7,16,9,1,0,1,4,1
787,20,30,13,10,0,1,1,4,1
788,10,30,5,6,1,0,1,2,1
789,20,60,3,6,0,1,0,3,1
790,7,365,3,0,0,0,1,1,0
791,40,180,19,1,0,1,0,3,1
792,18,90,14,6,1,0,1,4,1
793,10,60,16,7,0,0,1,4,1
794,10,180,17,3,0,0,1,1,0
795,30,30,4,5,0,1,0,1,1
796,20,90,13,10,1,0,0,4,0
797,15,365,8,9,0,0,0,5,0
798,40,30,19,2,1,0,1,5,1
799,20,90,5,6,0,0,1,1,0
800,30,180,2,10,0,0,0,5,0
801,5,365,15,2,1,1,0,1,1
802,20,90,2,10,1,0,0,3,0
803,18,30,11,6,0,0,0,3,0
804,40,30,13,10,0,0,1,3,1
805,30,7,10,10,0,1,0,1,1
806,5,180,3,7,1,1,1,1,1
807,12,7,5,2,0,0,0,5,1
808,30,180,3,1,1,0,0,5,1
809,12,15,6,5,0,0,1,5,0
810,40,15,13,3,0,0,0,2,1
811,10,60,10,7,1,0,1,1,1
812,30,90,19,1,1,0,0,3,0
813,7,15,8,3,0,0,0,3,0
814,12,60,18,1,1,0,0,2,1
815,18,60,3,1,1,0,0,2,1
816,7,30,17,1,1,1,1,3,1
817,25,15,8,0,1,0,0,1,1
818,25,180,10,3,0,0,1,3,0
819,5,60,2,1,1,0,1,3,1
820,10,7,12,8,1,0,0,2,1
821,40,180,6,8,0,0,1,2,0
822,30,365,2,10,0,1,0,5,1
823,15,90,3,10,0,0,0,2,0
824,18,60,17,6,1,0,1,3,0
825,12,180,7,5,1,0,0,5,0
826,40,365,5,2,0,0,1,3,0
827,7,180,1,6,0,0,1,1,1
828,25,60,8,0,0,1,1,1,0
829,18,60,12,8,0,0,1,2,1
830,15,90,14,3,0,1,0,5,0
831,30,15,16,5,0,1,1,4,1
832,5,60,10,5,1,0,0,1,1
833,15,180,15,10,0,0,1,1,0
834,18,90,15,2,1,0,0,1,0
835,15,60,10,3,0,0,1,1,0
836,18,90,7,10,1,0,1,2,1
837,18,15,3,9,0,0,0,5,0
838,20,60,2,2,1,0,0,1,0
839,12,180,6,5,0,0,0,2,0
840,25,30,9,0,0,0,1,5,0
841,20,15,10,7,0,0,1,5,1
842,30,365,4,7,0,0,1,4,1
843,20,30,3,8,1,0,1,3,1
844,10,30,9,5,0,1,0,1,1
845,10,365,17,0,1,0,1,2,1
846,25,90,14,2,0,0,0,5,0
847,15,90,10,0,1,0,0,4,1
848,12,180,13,4,0,0,0,3,0
849,25,15,12,2,0,0,1,5,0
850,18,90,1,1,0,1,1,5,0
851,7,60,19,2,1,0,1,1,1
852,12,180,19,8,0,1,1,3,1
853,12,60,6,10,0,1,0,3,1
854,18,90,13,7,0,0,1,2,0
855,18,60,19,2,0,0,0,4,0
856,5,60,13,10,1,1,0,2,1
857,25,180,4,1,0,0,0,4,0
858,18,90,2,4,1,0,1,2,0
859,10,90,15,0,1,0,0,4,0
860,30,60,12,3,1,0,0,1,1
861,7,60,7,7,0,0,0,4,0
862,25,90,20,0,0,0,0,2,0
863,40,180,18,4,1,1,0,3,1
864,10,90,13,3,0,0,0,5,0
865,15,365,17,5,0,1,0,4,1
866,18,180,4,6,1,0,0,4,1
867,40,60,14,8,0,0,0,3,1
868,18,90,20,0,0,1,0,1,1
869,12,365,13,10,0,1,0,2,1
870,10,90,3,9,0,0,1,1,1
871,12,180,18,3,0,0,0,4,1
872,5,90,14,5,0,0,0,4,0
873,12,60,15,9,0,1,0,1,0
874,5,30,3,6,1,0,0,2,1
875,5,60,1,6,1,0,0,4,1
876,40,365,17,7,1,0,0,4,0
877,18,90,3,9,0,0,0,1,0
878,15,60,14,7,1,1,0,5,1
879,12,365,3,7,1,0,0,3,0
880,10,60,13,7,1,0,0,4,1
881,5,60,15,7,1,1,0,2,1
882,18,180,18,5,0,0,0,5,0
883,7,90,14,8,1,0,1,1,1
884,25,15,3,2,1,1,0,1,0
885,40,60,19,5,0,0,0,2,1
886,15,60,8,4,0,1,0,5,0
887,20,30,4,7,0,0,0,2,1
888,40,60,4,3,0,0,0,4,0
889,7,60,19,3,1,0,0,5,1
890,25,15,11,9,1,0,1,3,1
891,7,60,1,10,0,0,1,3,0
892,12,7,8,9,0,0,0,2,1
893,5,60,15,4,1,0,0,3,1
894,15,180,1,10,0,0,0,2,0
895,30,90,7,5,0,1,0,4,0
896,5,30,20,10,0,0,0,4,0
897,30,15,20,3,0,0,0,2,1
898,25,30,11,1,0,0,0,4,0
899,18,60,14,1,1,0,0,3,1
900,20,30,16,2,0,0,0,4,1
901,10,60,14,1,0,1,0,3,1
902,5,30,12,0,1,0,1,3,1
903,15,180,17,7,1,0,1,1,0
904,7,30,14,4,0,0,1,4,0
905,15,30,10,9,1,0,0,4,1
906,25,180,14,0,1,0,0,2,0
907,30,30,18,8,1,0,0,2,1
908,7,15,9,7,1,0,0,5,1
909,10,60,17,3,1,1,0,3,1
910,10,60,6,7,0,0,0,1,0
911,5,90,8,9,1,0,1,3,0
912,25,30,13,6,1,1,0,4,1
913,18,60,18,10,0,0,0,5,0
914,25,30,5,10,0,0,1,3,1
915,30,15,6,6,1,1,0,5,1
916,15,180,19,0,1,1,1,3,1
917,10,90,4,5,0,0,0,4,0
918,15,30,7,3,0,0,0,4,0
919,15,60,4,9,1,0,0,3,1
920,15,30,11,9,0,0,1,1,0
921,10,180,12,9,1,1,0,4,1
922,40,15,14,10,0,0,0,2,1
923,12,7,13,1,0,1,0,1,1
924,30,60,10,9,1,0,1,3,0
925,40,60,18,6,0,0,0,1,1
926,30,60,16,8,0,1,0,2,0
927,7,7,5,4,0,0,0,4,0
928,25,30,8,7,0,0,1,4,1
929,25,60,14,4,1,1,0,4,1
930,20,30,5,6,0,0,0,2,1
931,25,180,8,6,0,0,0,1,1
932,10,15,6,8,0,1,0,3,0
933,18,60,16,2,0,1,0,3,1
934,5,90,4,0,1,1,0,1,0
935,20,30,12,1,0,0,1,4,1
936,5,90,11,5,1,0,0,3,1
937,30,180,3,9,0,0,0,4,0
938,5,15,12,9,0,0,0,5,1
939,5,365,5,8,1,1,1,5,0
940,20,60,6,2,1,0,0,3,0
941,7,30,19,9,1,0,0,1,1
942,15,60,18,1,0,0,0,1,1
943,25,30,16,10,0,1,0,1,1
944,25,90,11,0,1,1,1,4,1
945,10,180,5,1,0,0,1,5,0
946,20,180,9,2,1,0,0,4,0
947,10,365,3,6,1,0,0,2,1
948,18,180,8,1,1,1,1,2,1
949,18,90,6,4,1,0,0,3,0
950,10,30,4,1,0,0,0,2,0
951,20,60,12,6,1,0,0,1,0
952,10,7,12,9,0,0,0,3,1
953,25,90,16,7,0,0,1,5,0
954,40,60,10,7,0,1,1,5,1
955,12,7,14,7,0,1,0,2,1
956,5,7,13,9,1,1,0,2,1
957,12,30,9,8,1,1,0,5,1
958,20,60,7,0,1,0,0,2,1
959,12,60,12,0,0,0,0,2,0
960,18,90,5,9,1,1,1,4,0
961,30,60,18,1,1,0,0,5,1
962,5,90,4,10,1,0,0,5,1
963,15,30,2,5,1,0,0,2,0
964,20,15,3,0,1,0,1,1,1
965,5,60,12,4,0,0,1,4,1
966,12,60,3,4,1,0,0,1,1
967,18,7,4,3,1,0,0,2,1
968,7,30,6,10,1,0,1,5,1
969,40,15,12,4,0,1,1,1,1
970,15,60,19,0,1,0,1,3,1
971,40,30,10,10,0,0,0,1,0
972,5,90,1,10,1,0,0,5,0
973,18,180,17,5,1,1,1,2,1
974,18,30,16,6,0,0,1,1,1
975,12,365,9,7,0,0,0,2,0
976,25,60,9,1,1,1,0,4,1
977,12,90,9,6,1,0,1,3,0
978,25,90,12,5,1,0,0,5,1
979,25,90,9,8,0,0,0,5,0
980,15,60,15,7,1,0,0,2,1
981,12,60,2,10,0,1,0,3,1
982,7,7,11,3,1,0,1,5,1
983,10,7,11,8,0,0,0,1,0
984,10,30,8,0,1,0,0,5,1
985,12,30,6,10,0,0,0,1,1
986,12,30,20,5,1,0,1,5,0
987,40,15,7,7,1,0,1,1,1
988,15,90,3,10,1,0,1,4,0
989,12,180,8,10,0,0,1,2,1
990,40,365,18,3,1,1,0,4,0
991,25,60,17,1,0,0,1,1,1
992,18,90,11,10,0,0,1,2,0
993,18,180,2,1,1,0,1,3,1
994,25,60,19,9,1,1,0,1,1
995,20,30,7,0,0,0,0,5,1
996,40,365,18,4,0,0,1,5,0
997,40,60,8,5,1,0,0,3,1
998,25,60,14,3,1,0,0,4,0
999,7,15,7,3,0,0,0,1,1
1000,30,15,4,4,1,0,0,5,1
1001,5,180,17,4,1,0,1,2,1
1002,25,90,5,8,0,1,0,3,0
1003,12,30,12,7,0,0,1,4,1
1004,12,15,9,8,1,0,0,4,0
1005,15,60,20,2,1,0,1,2,1
1006,25,60,13,2,1,0,0,2,1
1007,15,30,18,0,0,0,1,3,1
1008,25,180,20,9,0,0,0,2,0
1009,40,15,9,5,0,0,0,5,0
1010,5,30,4,3,1,0,0,4,0
1011,40,90,8,10,0,0,1,2,1
1012,30,30,1,7,0,1,0,1,1
1013,18,180,17,1,0,0,0,2,0
1014,10,90,9,10,0,1,0,4,1
1015,25,180,20,1,0,1,0,5,1
1016,30,15,13,6,0,0,1,2,1
1017,18,15,2,4,1,1,0,5,1
1018,20,30,13,0,0,0,1,1,0
1019,5,60,9,6,1,0,0,4,0
1020,15,90,20,6,0,0,0,3,0
1021,15,180,6,9,0,0,0,4,0
1022,40,90,1,5,0,0,0,3,0
1023,12,365,5,3,0,0,0,3,0
1024,18,90,3,7,0,0,0,4,0
1025,20,30,4,10,1,0,1,3,0
1026,30,30,1,1,0,0,0,5,0
1027,5,90,14,1,0,1,0,1,0
1028,18,15,9,1,1,1,0,2,1
1029,20,15,4,2,0,1,0,3,1
1030,10,60,18,5,1,1,0,3,1
1031,25,180,14,0,0,0,0,4,1
1032,15,15,4,10,0,0,1,5,0
1033,30,180,10,1,1,0,1,2,0
1034,15,180,3,9,1,1,1,3,1
1035,30,60,7,1,0,0,0,5,0
1036,40,7,10,0,0,0,0,2,0
1037,12,15,13,2,0,0,1,4,0
1038,30,90,4,9,0,0,1,3,0
1039,15,90,18,6,1,0,0,4,1
1040,40,180,11,0,0,0,0,4,0
1041,30,60,4,6,1,0,0,3,1
1042,10,15,14,4,0,0,0,5,0
1043,12,15,18,8,1,1,1,5,1
1044,30,90,8,1,0,1,0,4,0
1045,40,15,10,0,1,0,0,4,0
1046,18,30,5,8,0,1,0,1,1
1047,7,60,7,7,1,1,0,2,1
1048,20,7,12,9,1,0,0,4,1
1049,7,30,3,5,0,0,1,4,1
1050,7,60,4,4,1,0,0,2,1
1051,5,30,10,7,1,0,1,3,1
1052,10,15,4,7,1,0,0,5,1
1053,18,90,15,4,0,0,0,3,1
1054,25,180,10,6,1,1,0,2,1
1055,30,30,16,0,1,0,0,2,0
1056,20,180,15,3,0,0,0,1,0
1057,12,30,19,1,0,0,0,1,0
1058,18,60,20,9,1,0,0,5,1
1059,15,180,19,2,0,0,0,4,0
1060,25,90,18,0,0,0,0,2,0
1061,5,180,12,10,0,1,1,1,1
1062,5,15,16,10,1,1,0,3,1
1063,18,7,1,1,1,0,1,1,1
1064,40,180,16,0,1,0,1,3,1
1065,7,30,2,7,1,0,0,1,0
1066,15,30,15,3,0,1,0,3,1
1067,5,90,7,2,0,0,0,1,0
1068,20,180,1,0,0,0,0,1,0
1069,5,180,5,1,0,1,0,5,0
1070,12,30,10,2,0,1,1,4,1
1071,30,180,4,2,1,0,0,2,0
1072,5,7,14,5,1,0,1,4,0
1073,12,7,13,9,1,0,0,5,1
1074,18,90,1,7,1,1,0,3,1
1075,18,7,16,5,1,0,0,4,1
1076,25,30,9,1,1,0,0,2,1
1077,5,90,16,1,0,0,0,2,0
1078,20,30,19,6,0,0,0,3,0
1079,5,15,15,0,0,0,1,2,1
1080,20,30,14,0,0,0,0,5,1
1081,10,60,20,6,0,0,1,4,0
1082,25,60,10,8,1,0,0,2,1
1083,10,180,12,4,0,0,0,4,0
1084,5,180,1,10,0,0,1,1,0
1085,25,60,17,0,1,0,1,4,1
1086,10,180,9,4,1,0,1,3,0
1087,7,15,19,10,0,0,0,5,1
1088,5,30,18,0,0,1,1,2,1
1089,10,180,7,9,1,0,1,5,1
1090,7,30,9,8,0,0,0,4,0
1091,7,365,12,3,1,0,1,2,0
1092,18,60,7,8,0,0,1,5,1
1093,5,180,14,1,0,1,1,3,0
1094,7,60,15,6,0,0,1,1,1
1095,18,60,15,1,1,1,0,1,1
1096,10,30,6,3,1,0,1,3,1
1097,12,90,14,5,0,0,0,1,0
1098,5,60,2,1,0,0,1,3,0
1099,25,365,8,1,0,1,0,4,1
1100,20,30,13,1,1,1,1,3,1
1101,20,15,6,2,0,0,0,1,0
1102,10,30,5,4,0,0,1,4,1
1103,40,90,5,8,0,0,0,3,1
1104,40,180,1,5,0,1,0,3,1
1105,10,30,9,8,1,0,1,4,1
1106,7,90,6,9,1,0,0,2,0
1107,5,30,20,4,0,0,0,1,1
1108,20,90,7,10,0,0,0,2,0
1109,20,180,9,5,0,0,0,4,1
1110,7,30,5,9,0,0,0,4,1
1111,20,60,14,7,1,1,0,5,1
1112,25,365,5,2,0,0,0,5,0
1113,5,180,8,1,0,0,1,4,0
1114,30,60,7,2,0,0,1,5,0
1115,20,60,13,8,1,0,1,3,0
1116,10,30,13,5,1,0,0,2,1
1117,25,60,8,9,1,1,1,4,1
1118,20,180,11,3,1,1,0,3,1
1119,25,90,18,9,1,1,1,1,1
1120,18,30,19,2,1,1,0,1,1
1121,30,30,6,1,0,0,0,5,0
1122,15,30,2,3,0,0,1,5,0
1123,10,15,13,8,1,0,0,3,1
1124,10,15,11,3,1,0,1,1,1
1125,5,60,1,4,1,0,1,4,1
1126,25,15,2,7,1,0,0,2,1
1127,7,15,17,1,0,1,1,5,1
1128,10,60,8,10,0,1,0,3,1
1129,25,15,2,2,1,1,0,5,1
1130,25,7,6,5,1,0,0,3,1
1131,12,30,5,6,0,1,0,1,1
1132,12,30,16,3,0,0,0,5,0
1133,15,60,8,0,0,0,0,3,0
1134,18,15,19,6,0,0,0,3,0
1135,15,180,16,8,0,0,0,5,1
1136,20,365,13,0,1,1,1,2,1
1137,7,90,20,0,0,0,0,4,0
1138,20,60,7,0,1,0,0,1,0
1139,40,180,16,9,1,0,0,5,1
1140,20,90,16,6,1,1,0,5,1
1141,5,7,12,10,1,0,1,2,1
1142,20,30,14,8,1,0,0,1,0
1143,15,180,18,2,1,0,1,5,0
1144,10,30,18,7,0,0,0,2,1
1145,10,7,16,8,1,0,1,4,1
1146,12,90,20,2,0,0,1,3,1
1147,7,180,16,2,1,0,0,4,1
1148,7,15,13,0,0,1,0,4,1
1149,5,60,9,1,0,1,0,4,1
1150,15,15,9,6,0,0,1,4,1
1151,12,90,13,2,1,0,0,3,0
1152,40,30,4,6,0,0,1,1,1
1153,7,30,9,4,1,1,0,1,0
1154,10,180,15,9,1,0,1,2,1
1155,20,60,14,7,0,0,0,2,1
1156,20,90,19,4,1,1,1,5,1
1157,12,60,12,2,0,0,1,4,0
1158,15,30,6,8,0,0,0,4,1
1159,15,90,3,6,1,1,1,3,1
1160,18,15,20,4,0,0,1,4,1
1161,30,30,16,6,1,0,0,3,1
1162,7,30,20,10,1,0,0,5,1
1163,15,90,17,9,1,0,0,2,1
1164,10,365,16,8,1,0,0,2,1
1165,12,365,6,4,1,0,1,5,1
1166,40,60,8,6,0,0,0,5,1
1167,18,30,19,10,0,0,1,4,1
1168,25,60,2,8,0,0,0,2,0
1169,5,180,14,0,1,0,0,1,1
1170,40,30,12,3,0,0,0,5,1
1171,25,365,17,0,1,1,0,2,1
1172,20,30,15,7,0,0,0,2,0
1173,5,365,18,2,0,0,0,3,1
1174,7,180,16,1,0,0,0,2,0
1175,10,180,13,3,1,0,1,5,0
1176,5,30,17,10,1,0,0,4,1
1177,30,7,8,2,0,0,1,2,1
1178,25,30,1,10,1,0,1,1,1
1179,7,30,3,4,0,1,0,5,0
1180,30,7,16,7,1,0,0,4,1
1181,20,60,2,9,0,1,0,4,0
1182,30,60,15,7,0,0,0,5,1
1183,18,90,1,10,1,0,0,4,0
1184,18,90,9,6,1,1,1,1,1
1185,12,15,16,7,0,0,0,2,1
1186,40,365,4,4,0,0,1,5,0
1187,40,15,12,9,1,0,0,2,1
1188,7,60,1,9,1,0,0,2,1
1189,20,60,1,10,1,0,1,4,1
1190,15,180,7,10,1,0,0,5,1
1191,18,15,18,5,1,1,1,2,1
1192,7,60,15,7,0,0,0,3,0
1193,15,90,13,0,0,1,1,1,0
1194,40,30,16,5,0,0,1,4,1
1195,12,90,7,5,0,0,0,5,1
1196,30,365,16,10,1,0,1,5,1
1197,18,365,13,4,1,0,0,4,1
1198,7,7,14,3,0,0,0,2,0
1199,5,30,17,0,0,0,0,4,0
1200,15,30,12,10,1,1,0,5,1
1201,30,30,20,9,1,0,0,3,1
1202,18,30,13,10,0,0,1,2,1
1203,40,30,20,7,1,0,0,4,1
1204,20,365,15,5,0,1,1,5,1
1205,15,365,4,2,1,0,1,5,0
1206,40,7,2,2,1,0,1,5,1
1207,18,30,18,5,0,0,1,3,1
1208,15,60,2,6,0,0,1,2,0
1209,30,30,15,7,1,0,0,4,1
1210,18,90,19,4,0,0,0,2,1
1211,25,90,15,9,0,0,0,5,0
1212,7,180,20,5,1,0,0,3,0
1213,30,90,10,0,0,1,0,3,1
1214,15,60,20,5,0,0,0,5,0
1215,20,90,11,8,1,0,0,2,1
1216,40,30,10,9,0,0,1,2,1
1217,5,60,5,3,0,0,0,3,0
1218,40,60,9,9,0,0,0,1,0
1219,15,15,20,0,0,0,0,3,1
1220,40,30,19,10,1,0,0,3,1
1221,7,30,13,8,1,0,0,4,1
1222,18,365,18,3,1,1,0,3,1
1223,5,30,17,1,0,0,1,1,0
1224,10,30,6,0,0,0,0,3,1
1225,15,30,10,2,1,0,1,2,1
1226,12,90,2,6,1,0,0,4,0
1227,10,15,6,10,1,0,1,4,1
1228,40,365,13,9,1,0,0,3,1
1229,15,180,18,1,0,0,1,4,0
1230,25,60,7,8,0,0,1,4,0
1231,12,90,2,10,1,0,0,3,1
1232,5,7,14,1,1,1,0,1,1
1233,20,30,5,4,0,0,0,3,0
1234,25,180,18,7,0,0,0,2,0
1235,10,7,11,9,0,0,0,5,1
1236,18,30,10,7,0,0,0,1,1
1237,7,60,11,2,0,0,1,3,0
1238,20,30,2,1,1,0,0,1,0
1239,25,365,15,8,1,0,0,5,0
1240,18,15,7,2,1,0,1,4,0
1241,18,180,9,7,1,0,1,4,0
1242,15,60,5,1,0,0,1,5,0
1243,25,180,7,2,1,0,0,4,0
1244,5,30,20,0,1,1,0,1,1
1245,40,60,2,10,1,0,1,4,1
1246,12,180,3,5,1,0,0,5,0
1247,12,60,2,6,0,0,0,5,1
1248,10,30,19,3,1,0,0,5,1
1249,10,60,4,0,0,1,1,2,1
1250,12,90,20,2,0,0,0,1,0
1251,5,60,7,8,0,0,1,5,1
1252,7,365,7,4,0,0,0,1,0
1253,30,30,17,5,0,0,0,2,0
1254,40,60,19,3,0,0,0,1,0
1255,7,180,16,0,0,0,0,3,0
1256,15,90,3,4,0,0,1,2,0
1257,30,180,15,4,0,0,1,2,1
1258,30,365,14,4,1,0,0,4,1
1259,25,60,15,5,1,1,1,5,1
1260,5,15,14,10,1,0,1,2,1
1261,5,7,7,1,1,0,0,1,1
1262,30,90,3,0,0,1,1,3,1
1263,25,180,17,1,0,1,1,1,1
1264,40,30,10,9,0,0,0,1,1
1265,30,15,15,5,1,0,0,3,1
1266,20,7,6,4,1,0,0,4,0
1267,10,180,17,4,0,0,0,5,1
1268,10,30,17,5,0,1,0,2,1
1269,7,60,14,9,1,0,0,5,1
1270,15,60,18,6,0,0,1,4,0
1271,10,180,5,8,0,1,0,3,1
1272,18,90,8,6,1,0,0,5,1
1273,7,90,7,1,1,1,1,1,1
1274,10,15,4,5,1,1,0,2,0
1275,15,60,18,8,0,0,1,2,0
1276,5,90,5,6,1,0,1,4,1
1277,5,365,16,1,1,0,1,4,0
1278,40,30,14,2,1,1,1,3,1
1279,30,7,19,7,1,1,0,4,1
1280,20,7,14,10,1,0,0,5,1
1281,5,30,9,8,1,0,1,2,1
1282,25,180,6,3,0,0,1,3,0
1283,10,7,17,8,0,1,0,4,0
1284,25,60,19,1,0,0,0,1,1
1285,15,30,12,10,1,0,1,2,1
1286,5,7,4,4,1,0,0,3,1
1287,20,60,16,10,0,0,0,2,0
1288,15,30,11,1,0,1,1,5,0
1289,18,30,4,10,1,0,0,4,0
1290,18,90,17,0,0,0,0,4,0
1291,25,60,8,4,0,0,0,4,1
1292,30,15,14,1,0,1,1,1,1
1293,7,365,2,6,0,0,0,5,0
1294,30,90,11,7,1,0,0,1,0
1295,40,180,11,1,0,0,0,5,1
1296,30,7,6,6,0,0,0,5,0
1297,40,7,14,3,1,0,0,5,1
1298,40,7,10,0,0,0,0,4,1
1299,20,15,8,10,0,0,0,4,0
1300,5,60,7,2,1,0,1,4,0
1301,20,365,8,10,1,0,1,1,0
1302,40,60,8,0,0,0,1,3,0
1303,15,30,2,4,0,0,1,5,1
1304,18,60,16,7,0,0,0,1,0
1305,40,15,9,0,1,0,1,4,0
1306,20,90,13,8,0,1,1,4,1
1307,15,60,12,2,0,0,0,3,0
1308,20,180,17,4,0,0,0,4,0
1309,30,365,2,8,1,0,0,5,0
1310,10,30,13,4,0,1,0,2,1
1311,25,60,1,8,0,0,0,4,0
1312,7,365,19,9,0,0,0,3,0
1313,20,180,11,7,0,0,1,2,0
1314,7,60,5,6,1,0,1,5,1
1315,12,365,1,10,1,0,0,5,0
1316,20,7,20,0,1,0,0,5,1
1317,10,365,13,3,1,1,1,3,1
1318,7,7,8,8,0,0,1,2,0
1319,40,60,6,9,1,1,0,5,1
1320,20,180,17,7,0,0,1,4,1
1321,5,30,12,3,0,1,0,2,1
1322,25,60,1,0,1,0,0,5,1
1323,10,30,3,9,1,0,1,2,0
1324,7,365,14,3,1,0,1,4,0
1325,10,180,8,2,1,1,1,1,0
1326,15,90,11,5,1,0,0,5,1
1327,25,60,14,10,0,0,1,4,0
1328,40,180,8,4,1,0,0,3,0
1329,20,30,3,4,1,1,0,5,1
1330,20,60,7,1,1,0,0,1,0
1331,20,90,19,2,1,0,0,4,0
1332,25,30,4,10,1,1,0,4,1
1333,5,7,16,5,1,1,1,2,1
1334,12,7,13,1,0,0,1,5,1
1335,18,15,20,3,1,1,0,1,1
1336,30,180,19,1,0,0,0,3,0
1337,7,60,5,8,0,0,1,2,0
1338,5,90,5,2,0,1,0,5,0
1339,40,30,20,9,0,1,1,1,1
1340,7,30,4,9,0,0,1,2,1
1341,20,30,2,5,0,0,1,1,1
1342,10,180,13,0,0,0,0,1,0
1343,40,90,16,10,0,1,1,2,1
1344,7,365,2,9,0,1,0,2,1
1345,20,90,19,2,0,0,0,5,0
1346,7,60,17,7,1,1,0,2,1
1347,10,90,5,4,0,0,0,5,1
1348,20,365,18,7,0,0,0,1,1
1349,12,180,18,1,0,0,1,2,0
1350,5,7,8,6,0,0,0,5,1
1351,15,60,15,8,1,0,0,5,1
1352,30,90,13,6,0,1,1,3,1
1353,25,90,13,2,0,0,1,5,0
1354,30,30,16,6,0,0,0,5,0
1355,40,180,20,7,1,1,1,3,0
1356,30,365,13,0,1,0,1,4,0
1357,20,30,20,2,0,0,0,2,1
1358,12,180,2,4,0,0,1,3,1
1359,15,15,3,5,0,1,0,5,0
1360,5,7,15,2,1,0,1,5,1
1361,5,15,19,3,0,0,1,2,1
1362,10,7,13,4,0,0,0,1,1
1363,25,180,5,2,0,1,0,3,0
1364,7,7,6,3,0,0,0,4,0
1365,12,30,14,4,0,0,0,2,0
1366,7,15,4,1,0,0,1,2,1
1367,15,30,19,9,0,0,0,3,1
1368,30,15,7,8,0,0,0,5,0
1369,5,90,4,9,1,1,1,5,0
1370,15,15,2,7,0,0,1,4,0
1371,30,180,7,5,1,1,1,3,1
1372,5,180,3,9,1,1,1,2,1
